"","ID","state","attend_online","attend_meet","buttons_signs","donate","contact_congr","registered","party","vote","votechoice","ft_biden","ft_trump","ft_harris","ft_pence","ft_fauci","ft_scotus","ft_congress","ft_police","ft_science","ft_blm","limits_campaigns","limit_imports","immigration","refugees","act_ineq","hist_discrim","econ_mobility","tax_rich","aca","vaccines","reg_emissions","background_checks","freetrade","minwage"
"3245",319131,17,"No","No","No","No","No",NA,NA,"Yes","Biden",80,0,100,10,85,40,60,45,70,85,"Favor",2,"Same","Favor","Neutral","Agree somewhat","Moderately Easier","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"3246",319155,6,"Yes","No","Yes","Yes","Yes",NA,1,"Yes","Biden",85,0,85,0,100,50,30,40,85,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3247",319193,39,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Trump",0,100,0,85,15,100,40,70,85,0,"Favor",1,"Same","Favor","Neutral","Agree Strongly","Same","Favor","Disapprove","Neutral","Approve","Approve","Neutral","Raised"
"3248",319209,NA,"No","No","No","No","No",3,NA,"No",NA,50,0,50,0,50,0,0,0,100,0,"Neutral",2,"Increased a litte","Oppose","Oppose a moderate amount","Disagree Somewhat","A little harder","Favor","Disapprove","Disapprove","Disapprove","Disapprove","Disapprove","Raised"
"3249",319223,45,"No","No","Yes","No","No",NA,NA,"Yes","Trump",100,100,30,100,70,100,100,100,100,40,"Favor",1,"Decreased a little","Neutral","Oppose a great deal","Agree somewhat","Same","Oppose","Neutral","Approve","Disapprove","Approve","Neutral","Same"
"3250",319230,36,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,85,0,100,40,60,70,100,85,"Favor",2,"Same","Favor","Favor a moderate amount","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"3251",319278,49,"No","No","Yes","No","No",NA,2,"Yes","Trump",70,60,60,70,70,60,40,70,50,70,"Favor",1,"Same","Favor","Oppose a moderate amount","Agree somewhat","Same","Neutral","Neutral","Neutral","Disapprove","Approve","Neutral","Same"
"3252",319315,12,"No","No","Yes","Yes","No",NA,1,"Yes","Biden",85,0,85,30,85,50,60,60,85,100,"Neutral",2,"Same","Oppose","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Neutral","Approve","Approve","Approve","Raised"
"3253",319322,42,"Yes","No","No","Yes","No",NA,1,"Yes","Biden",100,0,85,30,100,85,40,70,85,70,"Favor",2,"Same","Favor","Favor a moderate amount","Agree Strongly","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3254",319353,41,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,85,30,100,60,60,85,85,85,"Favor",2,"Increased a litte","Favor","Neutral","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3255",319391,41,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,85,0,90,50,50,60,85,80,"Neutral",1,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Neutral","Approve","Approve","Neutral","Same"
"3256",319407,8,"No","No","No","No","No",NA,4,"Yes","Biden",60,0,50,30,50,60,50,60,85,100,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree Strongly","A little harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"3257",319421,20,"No","No","No","No","No",NA,1,"Yes",NA,50,50,50,50,50,50,50,50,50,50,"Neutral",2,"Same","Neutral","Neutral","Neutral","Moderately harder","Neutral","Approve","Neutral","Neutral","Approve","Neutral","Same"
"3258",319438,27,"No","No","Yes","No","Yes",NA,NA,"Yes","Trump",0,100,0,100,50,80,60,85,60,0,"Neutral",1,"Decreased a lot","Oppose","Neutral","Agree somewhat","A little harder","Favor","Disapprove","Disapprove","Approve","Approve","Neutral","Raised"
"3259",319445,37,"No","No","No","No","No",NA,2,"Yes","Trump",40,70,10,90,80,80,20,85,60,40,"Favor",1,"Same","Favor","Neutral","Disagree Somewhat","Same","Favor","Neutral","Approve","Neutral","Approve","Approve","Raised"
"3260",319452,27,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,88,0,88,70,45,88,80,70,"Favor",2,"Increased a litte","Neutral","Neutral","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"3261",319476,48,"No","No","No","No","Yes",NA,NA,"Yes","Trump",5,90,5,95,20,60,45,99,75,20,"Favor",2,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Neutral","Disapprove","Neutral","Neutral","Eliminated"
"3262",319483,51,"No","No","No","No","No",NA,NA,NA,NA,100,15,100,30,100,100,40,100,100,100,"Neutral",1,"Same","Favor","Oppose a great deal","Agree somewhat","Moderately harder","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"3263",319568,29,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,80,NA,70,70,50,100,80,70,"Favor",2,"Same","Favor","Neutral","Agree somewhat","Same","Neutral","Approve","Neutral","Approve","Approve","Neutral","Raised"
"3264",319575,47,"No","No","No","Yes","No",NA,NA,"Yes","Biden",100,0,100,30,100,50,50,70,100,70,"Favor",2,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3265",319605,NA,"No","No","No","No","No",3,NA,"No",NA,0,100,0,100,25,25,25,50,50,25,"Favor",1,"Increased a litte","Neutral","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Neutral","Approve","Neutral","Neutral","Same"
"3266",319650,53,"Yes","No","No","Yes","No",NA,NA,"Yes","Trump",0,100,0,85,40,60,15,100,60,0,"Favor",1,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Neutral","Disapprove","Disapprove","Disapprove","Neutral","Approve","Same"
"3267",319780,25,"No","No","No","No","No",NA,4,"Yes","Biden",30,30,30,15,50,60,30,60,50,60,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","Same","Favor","Approve","Disapprove","Approve","Approve","Neutral","Raised"
"3268",319797,12,"No","No","No","No","No",NA,2,"Yes","Biden",90,NA,85,15,90,40,40,70,85,70,"Favor",2,"Same","Oppose","Neutral","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3269",319858,13,"No","No","No","No","No",NA,NA,"Yes","Biden",80,0,60,15,100,60,15,85,100,60,"Favor",2,"Same","Favor","Favor a great deal","Disagree Somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3270",319865,9,"No","No","No","No","No",NA,2,"Yes","Biden",40,40,30,40,50,85,90,90,90,85,"Neutral",1,"Increased a litte","Favor","Favor a little","Agree Strongly","A great deal easier","Favor","Neutral","Approve","Approve","Approve","Approve","Same"
"3271",319971,4,"No","No","No","No","No",NA,2,"Yes","Trump",30,85,30,100,40,40,30,85,70,60,"Favor",1,"Decreased a lot","Oppose","Oppose a great deal","Disagree Somewhat","Moderately harder","Neutral","Neutral","Approve","Neutral","Approve","Neutral","Same"
"3272",319988,6,"No","No","Yes","Yes","No",NA,1,"Yes","Biden",85,0,85,0,100,60,40,85,85,70,"Favor",2,"Increased a litte","Favor","Oppose a little","Agree somewhat","Same","Oppose","Approve","Approve","Approve","Approve","Approve","Same"
"3273",320018,29,"No","No","No","No","No",NA,NA,"Yes","Biden",60,15,50,70,85,70,40,70,85,30,"Favor",2,"Decreased a little","Neutral","Neutral","Disagree Somewhat","A little harder","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
"3274",320056,36,"Yes","No","Yes","Yes","No",NA,1,NA,NA,100,0,100,0,100,40,50,70,100,85,"Neutral",2,"Same","Favor","Neutral","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"3275",320124,NA,"No","No","No","No","No",3,NA,"No",NA,60,60,85,50,85,100,60,40,100,50,"Neutral",2,"Same","Favor","Favor a little","Neutral","Same","Neutral","Approve","Disapprove","Approve","Approve","Approve","Raised"
"3276",320155,41,"No","No","No","No","No",NA,2,"Yes","Trump",15,70,0,85,100,50,40,85,85,30,"Favor",1,"Same","Neutral","Neutral","Neutral","Moderately harder","Favor","Neutral","Approve","Approve","Approve","Disapprove","Same"
"3277",320162,37,"No","No","No","No","No",NA,2,"Yes","Trump",15,85,0,100,70,85,60,85,85,0,"Favor",1,"Decreased a little","Favor","Neutral","Disagree Somewhat","A little harder","Neutral","Disapprove","Approve","Approve","Approve","Neutral","Same"
"3278",320261,5,"No","No","No","No","Yes",NA,4,"No",NA,40,60,60,60,70,50,40,70,60,30,"Favor",1,"Decreased a little","Favor","Neutral","Disagree Somewhat","A little harder","Favor","Approve","Approve","Neutral","Approve","Neutral","Raised"
"3279",320278,32,"No","No","No","Yes","Yes",NA,2,"Yes","Trump",0,85,0,70,50,60,10,85,100,0,"Favor",1,"Decreased a little","Oppose","Neutral","Agree somewhat","Moderately harder","Neutral","Disapprove","Approve","Neutral","Disapprove","Approve","Eliminated"
"3280",320308,45,"Yes","No","No","Yes","Yes",NA,NA,"Yes","Trump",0,100,0,85,30,70,15,100,100,0,"Favor",1,"Same","Oppose","Oppose a great deal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3281",320322,24,"No","No","No","No","No",NA,2,"Yes",NA,30,0,0,15,70,100,30,70,85,60,"Favor",2,"Same","Neutral","Neutral","Agree somewhat","Same","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Same"
"3282",320353,10,"No","No","No","No","No",NA,2,"Yes","Trump",0,98,0,100,40,70,10,100,85,1,"Neutral",1,"Same","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"3283",320360,33,"Yes","No","No","Yes","Yes",NA,4,"Yes",NA,100,0,85,0,100,60,50,60,100,70,"Favor",1,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"3284",320414,55,"Yes","No","No","No","Yes",NA,NA,"No",NA,60,15,85,50,70,60,60,85,85,100,"Neutral",1,"Same","Neutral","Neutral","Agree somewhat","Same","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"3285",320469,25,"No","No","No","Yes","Yes",NA,4,"Yes","Biden",85,15,85,15,98,70,30,75,100,85,"Favor",2,"Same","Neutral","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3286",320476,40,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,100,40,50,70,100,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3287",320506,39,"No","No","Yes","No","No",NA,NA,"Yes","Trump",40,85,15,85,70,85,70,85,50,50,"Favor",1,"Decreased a lot","Neutral","Neutral","Disagree strongly","Moderately harder","Favor","Neutral","Approve","Neutral","Approve","Neutral","Same"
"3288",320537,17,"No","No","No","No","No",NA,NA,NA,NA,100,0,100,0,100,85,40,100,100,70,"Favor",2,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3289",320544,37,"No","No","No","No","No",NA,2,"Yes","Trump",15,85,40,85,70,85,40,85,85,0,"Neutral",1,"Increased a lot","Neutral","Oppose a great deal","Disagree strongly","Moderately harder","Favor","Neutral","Approve","Disapprove","Approve","Approve","Raised"
"3290",320575,31,"Yes","Yes","No","No","No",NA,4,"Yes","Trump",0,85,0,85,15,40,0,100,40,0,"Neutral",1,"Same","Favor","Neutral","Disagree Somewhat","A great deal harder","Oppose","Disapprove","Disapprove","Disapprove","Approve","Approve","Same"
"3291",320605,32,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,80,40,0,45,70,100,"Neutral",1,"Decreased a lot","Favor","Favor a moderate amount","Neutral","Moderately harder","Favor","Neutral","Approve","Disapprove","Approve","Neutral","Raised"
"3292",320612,36,"No","No","No","No","No",NA,2,"Yes","Biden",60,40,60,50,70,50,50,70,70,60,"Favor",1,"Increased a litte","Favor","Neutral","Neutral","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3293",320636,17,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,85,10,85,50,40,70,100,50,"Neutral",2,"Increased a lot","Favor","Neutral","Neutral","A great deal easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3294",320643,39,"No","No","No","No","No",NA,NA,"Yes","Trump",100,85,40,100,40,60,50,85,40,30,"Neutral",1,"Decreased a little","Oppose","Neutral","Disagree strongly","A little harder","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Raised"
"3295",320667,13,"No","No","No","No","No",NA,NA,"Yes","Trump",15,60,0,85,50,70,0,85,70,15,"Favor",1,"Increased a litte","Neutral","Neutral","Agree somewhat","A little harder","Neutral","Disapprove","Approve","Approve","Approve","Approve","Same"
"3296",320674,4,"Yes","No","Yes","Yes","Yes",NA,1,"Yes","Biden",95,0,100,0,95,40,65,40,100,100,"Neutral",1,"Increased a lot","Favor","Oppose a moderate amount","Disagree strongly","A great deal harder","Favor","Approve","Neutral","Approve","Approve","Approve","Raised"
"3297",320681,2,"No","No","No","No","No",NA,4,"Yes","Trump",0,100,0,100,50,60,60,100,70,60,"Neutral",1,"Same","Neutral","Neutral","Disagree strongly","Moderately Easier","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Same"
"3298",320711,53,"No","No","No","Yes","Yes",NA,NA,"Yes","Trump",30,85,15,100,60,85,60,100,70,15,"Neutral",1,"Same","Oppose","Oppose a great deal","Disagree Somewhat","Same","Oppose","Disapprove","Approve","Neutral","Neutral","Approve","Same"
"3299",320735,13,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,0,100,85,100,NA,100,85,0,"Favor",1,"Same","Oppose","Favor a moderate amount","Disagree strongly","Moderately harder","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"3300",320742,26,"No","No","No","No","No",NA,NA,"Yes","Biden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3301",320773,NA,"No","No","No","No","No",3,NA,"No",NA,50,70,50,50,50,70,70,70,70,50,"Neutral",2,"Decreased a little","Neutral","Neutral","Neutral","Same","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Same"
"3302",320803,55,"No","No","No","No","No",NA,NA,"Yes","Trump",0,70,0,50,15,50,40,50,60,30,"Favor",1,"Same","Oppose","Neutral","Agree somewhat","Little easier","Neutral","Disapprove","Neutral","Neutral","Approve","Neutral","Same"
"3303",320810,51,"Yes","Yes","Yes","No","Yes",NA,NA,"Yes","Trump",0,100,0,100,30,70,40,85,60,0,"Favor",2,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","Moderately harder","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Same"
"3304",320865,20,"No","No","No","No","Yes",NA,2,"Yes","Biden",70,0,70,0,100,30,15,70,100,60,"Favor",1,"Same","Favor","Favor a great deal","Disagree Somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3305",320926,26,"No","No","No","No","No",NA,NA,"Yes","Trump",15,85,15,85,100,70,60,80,85,40,"Favor",1,"Same","Favor","Oppose a little","Disagree Somewhat","Moderately Easier","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"3306",320940,NA,"No","No","No","No","No",3,NA,"No",NA,0,0,0,0,51,40,0,5,90,65,"Neutral",2,"Increased a lot","Favor","Oppose a moderate amount","Agree somewhat","Same","Oppose","Disapprove","Approve","Disapprove","Disapprove","Neutral","Eliminated"
"3307",320995,NA,"No","No","No","No","No",3,NA,"No",NA,30,70,15,40,50,85,70,85,40,60,"Favor",1,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"3308",321004,47,"No","No","No","No","No",NA,NA,"Yes","Trump",30,100,30,100,100,100,60,100,100,50,"Favor",1,"Same","Neutral","Oppose a great deal","Disagree Somewhat","A great deal harder","Oppose","Disapprove","Approve","Neutral","Approve","Disapprove","Same"
"3309",321035,8,"No","No","No","No","No",1,4,"No",NA,78,0,60,50,60,50,40,40,60,40,"Oppose",2,"Increased a lot","Favor","Oppose a great deal","Disagree strongly","A great deal harder","Favor","Approve","Approve","Neutral","Approve","Disapprove","Raised"
"3310",321042,48,"Yes","Yes","No","Yes","No",NA,NA,"Yes","Trump",0,40,0,85,0,50,30,70,60,0,"Neutral",2,"Same","Favor","Neutral","Disagree Somewhat","A little harder","Oppose","Disapprove","Disapprove","Approve","Approve","Neutral","Raised"
"3311",321066,15,"No","No","No","No","No",NA,NA,"Yes","Biden",100,50,50,50,100,100,50,70,50,NA,"Favor",1,"Same","Neutral","Neutral","Agree somewhat","Moderately harder","Favor","Approve","Approve","Neutral","Approve","Approve","Same"
"3312",321103,6,"No","No","No","Yes","Yes",NA,1,"Yes","Biden",85,0,100,0,100,50,30,60,100,100,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"3313",321134,NA,"No","No","No","No","No",3,NA,"No",NA,70,15,50,15,100,60,70,50,85,85,"Favor",2,"Decreased a little","Neutral","Oppose a great deal","Agree Strongly","Same","Neutral","Neutral","Neutral","Approve","Neutral","Neutral","Raised"
"3314",321141,27,"No","No","No","No","No",NA,NA,"Yes","Trump",30,85,0,NA,85,70,50,85,70,30,"Favor",2,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","Same","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"3315",321226,39,"No","No","Yes","No","No",NA,NA,"No",NA,0,85,50,85,70,50,30,50,85,15,"Oppose",2,"Same","Favor","Favor a moderate amount","Disagree strongly","A great deal harder","Oppose","Approve","Approve","Disapprove","Disapprove","Disapprove","Raised"
"3316",321288,13,"No","No","No","No","No",NA,NA,"Yes","Trump",30,85,0,85,60,70,40,100,85,30,"Favor",1,"Same","Neutral","Oppose a moderate amount","Disagree Somewhat","Same","Neutral","Disapprove","Neutral","Neutral","Approve","Neutral","Raised"
"3317",321301,NA,"No","No","No","No","No",3,NA,"No",NA,30,70,15,60,50,70,70,70,50,30,"Favor",NA,"Same","Favor","Neutral","Agree somewhat","Moderately harder","Favor","Neutral","Disapprove","Approve","Neutral","Approve","Same"
"3318",321325,18,"No","No","Yes","No","No",NA,NA,"No",NA,60,30,100,65,100,55,60,55,75,100,"Neutral",2,"Increased a lot","Favor","Favor a great deal","Neutral","A great deal harder","Oppose","Approve","Disapprove","Neutral","Approve","Neutral","Lowered"
"3319",321332,13,"No","No","No","Yes","No",NA,NA,"Yes","Biden",100,0,100,0,100,40,0,60,100,100,"Favor",2,"Same","Neutral","Oppose a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"3320",321356,39,"No","No","No","No","Yes",NA,NA,"Yes","Trump",30,75,0,85,15,50,30,75,50,15,"Favor",2,"Same","Favor","Oppose a great deal","Disagree Somewhat","Moderately harder","Neutral","Disapprove","Approve","Disapprove","Disapprove","Approve","Same"
